formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,std_total_s,avg_per_sample_s,std_per_sample_s,avg_per_sample_us,std_per_sample_us,temporal_depth
6,"G[0,3200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007444952419998572,0.00015005784483473252,3.722476209999286e-07,7.502892241736625e-09,0.3722476209999286,0.007502892241736625,3200.0
6,"G[0,3300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007547810920002575,0.00010433224532836895,3.7739054600012874e-07,5.2166122664184476e-09,0.3773905460001287,0.005216612266418448,3300.0
6,"G[0,3400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0074349699799972765,0.00013405700940559282,3.717484989998638e-07,6.702850470279641e-09,0.37174849899986384,0.006702850470279641,3400.0
6,"G[0,3500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007526152500004173,0.00013537120189312964,3.7630762500020866e-07,6.768560094656482e-09,0.37630762500020865,0.006768560094656482,3500.0
6,"G[0,3600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007439617559998624,0.00013192640068524907,3.719808779999312e-07,6.596320034262453e-09,0.37198087799993124,0.006596320034262453,3600.0
6,"G[0,3700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007404486659993381,0.00013113777760396668,3.7022433299966906e-07,6.556888880198334e-09,0.37022433299966906,0.006556888880198334,3700.0
6,"G[0,3800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007558643340000799,0.00016941275923991036,3.7793216700003994e-07,8.470637961995518e-09,0.37793216700003995,0.008470637961995518,3800.0
6,"G[0,3900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007365171680003186,0.0001261446265140143,3.682585840001593e-07,6.307231325700715e-09,0.36825858400015926,0.006307231325700715,3900.0
6,"G[0,4000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007040328439995846,0.0003616503420264528,3.520164219997923e-07,1.8082517101322642e-08,0.35201642199979233,0.018082517101322644,4000.0
6,"G[0,4100.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007197605040003055,0.000255106247970942,3.5988025200015276e-07,1.2755312398547101e-08,0.3598802520001528,0.012755312398547101,4100.0
6,"G[0,4200.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0068067249799923955,0.00018064987997819823,3.403362489996198e-07,9.032493998909911e-09,0.3403362489996198,0.009032493998909912,4200.0
6,"G[0,4300.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007068570799995086,0.00022646449286726168,3.534285399997543e-07,1.1323224643363084e-08,0.3534285399997543,0.011323224643363085,4300.0
6,"G[0,4400.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006923895880006512,0.00015283079738012716,3.461947940003256e-07,7.641539869006358e-09,0.3461947940003256,0.007641539869006358,4400.0
6,"G[0,4500.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007031312499996147,0.00023626846343454124,3.515656249998074e-07,1.1813423171727061e-08,0.35156562499980737,0.011813423171727061,4500.0
6,"G[0,4600.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006911960860009003,0.000177490487828427,3.4559804300045016e-07,8.87452439142135e-09,0.34559804300045016,0.00887452439142135,4600.0
6,"G[0,4700.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006923966720000863,0.0002714364518093651,3.4619833600004316e-07,1.3571822590468256e-08,0.3461983360000432,0.013571822590468257,4700.0
6,"G[0,4800.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.006920338299994455,0.00020278695630127744,3.4601691499972276e-07,1.0139347815063873e-08,0.34601691499972276,0.010139347815063872,4800.0
6,"G[0,4900.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.00692829168000344,0.0002404255076608966,3.46414584000172e-07,1.2021275383044831e-08,0.346414584000172,0.012021275383044832,4900.0
6,"G[0,5000.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.007004847499999869,0.0002884649482779389,3.502423749999934e-07,1.4423247413896946e-08,0.3502423749999934,0.014423247413896946,5000.0
7,"F[0,1.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.0042605058399954035,0.0001731761301145312,2.1302529199977018e-07,8.65880650572656e-09,0.2130252919997702,0.00865880650572656,1.0
7,"F[0,100.0] (x > 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.005538028380003652,0.0002466092181973838,2.769014190001826e-07,1.233046090986919e-08,0.2769014190001826,0.01233046090986919,100.0
